X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
-4.49722167e-03, 1.43062901e-02, 2.59161573e-02, 1.48417839e-05, 1.97768009e+00, 1.85836258e-03, 1.50000001e-03, 3.82432202e-03, 3.75023787e-03, 3.16989003e-03, 0.00000000e+00
-4.55822470e-03, 1.33197615e-02, 2.31423210e-02, 1.59955616e-05, 2.23379111e+00, 1.95411080e-03, 1.50000001e-03, 4.25161840e-03, 4.06547450e-03, 3.38797108e-03, 0.00000000e+00
-3.86131904e-03, 1.03728073e-02, 2.05278080e-02, 1.46253587e-05, 2.38339233e+00, 1.97848724e-03, 1.50000001e-03, 3.67908250e-03, 3.71011114e-03, 2.95485323e-03, 0.00000000e+00
-9.77168384e-05, 7.86307361e-03, 1.05245197e-02, 2.21098662e-06, 3.44751418e-01, 6.88324962e-03, 1.50000001e-03, 1.64977252e-03, 1.51475030e-03, 5.88048773e-04, 0.00000000e+00
1.53773653e-05, -7.90097751e-03, 1.06202047e-02, 2.15074238e-06, 3.33333254e-01, 7.58281071e-03, 1.50000001e-03, 1.64977252e-03, 1.51475030e-03, 5.67933836e-04, 0.00000000e+00
-4.48255939e-03, -1.27306292e-02, 9.50100124e-02, 1.40122356e-05, 2.02941799e+00, 1.65838702e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.04011558e-03, 0.00000000e+00
-4.30726074e-03, 1.28023513e-02, 9.48707461e-02, 1.41037126e-05, 2.01146412e+00, 1.67373312e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.01685371e-03, 0.00000000e+00
1.60167874e-05, 8.32120702e-03, 7.85804633e-03, 1.17805382e-06, 9.08570588e-02, 1.07737007e-02, 1.50000001e-03, 1.64972397e-03, 1.51469628e-03, 3.73237708e-04, 0.00000000e+00
7.84798540e-05, 7.90856592e-03, 7.84551725e-03, 2.07548942e-06, 3.32100034e-01, 7.69087812e-03, 1.50000001e-03, 1.64972397e-03, 1.51469628e-03, 5.61642577e-04, 0.00000000e+00
8.73843965e-05, 6.74752332e-03, 7.83468597e-03, 3.90537889e-06, 5.94933331e-01, 2.98255379e-03, 1.50000001e-03, 1.64972397e-03, 1.51469628e-03, 9.56917356e-04, 0.00000000e+00
