X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
-4.85110608860850334167e-03, -6.67302543297410011292e-03, 4.59480769932270050049e-02, 6.82461950418655760586e-06, 1.00000000000000000000e+00, 2.71077943034470081329e-03, 0.00000000000000000000e+00, 2.71077943034470081329e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.85681137070059776306e-03, -6.66887406259775161743e-03, 4.85921204090118408203e-02, 6.79760205457569099963e-06, 1.00000000000000000000e+00, 2.70705390721559524536e-03, 0.00000000000000000000e+00, 2.70705390721559524536e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.85647516325116157532e-03, -6.66911900043487548828e-03, 5.12279123067855834961e-02, 6.78696324030170217156e-06, 1.00000000000000000000e+00, 2.70756660029292106628e-03, 0.00000000000000000000e+00, 2.70756660029292106628e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.85531706362962722778e-03, -6.66996184736490249634e-03, 5.38645125925540924072e-02, 6.80559332977281883359e-06, 1.00000011920928955078e+00, 2.69259000197052955627e-03, 0.00000000000000000000e+00, 2.69259000197052955627e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.84665529802441596985e-03, -6.67625898495316505432e-03, 5.65140210092067718506e-02, 6.82983954902738332748e-06, 1.00000000000000000000e+00, 2.67533701844513416290e-03, 0.00000000000000000000e+00, 2.67533701844513416290e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.83604939654469490051e-03, -6.68394519016146659851e-03, 5.91661594808101654053e-02, 6.87826650391798466444e-06, 9.99999940395355224609e-01, 2.67647556029260158539e-03, 0.00000000000000000000e+00, 2.67647556029260158539e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.81659220531582832336e-03, -6.69798022136092185974e-03, 6.18458539247512817383e-02, 6.93896481607225723565e-06, 9.99999940395355224609e-01, 2.67747300677001476288e-03, 0.00000000000000000000e+00, 2.67747300677001476288e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.79340367019176483154e-03, -6.71459501609206199646e-03, 6.45297095179557800293e-02, 7.00402097209007479250e-06, 9.99999940395355224609e-01, 2.67919339239597320557e-03, 0.00000000000000000000e+00, 2.67919339239597320557e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.76415175944566726685e-03, -6.73538120463490486145e-03, 6.72404542565345764160e-02, 7.08084235157002694905e-06, 1.00000000000000000000e+00, 2.68194847740232944489e-03, 0.00000000000000000000e+00, 2.68194847740232944489e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.73022181540727615356e-03, -6.75925286486744880676e-03, 6.99563622474670410156e-02, 7.15277656127000227571e-06, 9.99999940395355224609e-01, 2.67831352539360523224e-03, 0.00000000000000000000e+00, 2.67831352539360523224e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
